Ticker,PSH.L,PSH.L,PSH.L,PSH.L,PSH.L,PSH.L,VOD.L,VOD.L,VOD.L,VOD.L,VOD.L,VOD.L,UU.L,UU.L,UU.L,UU.L,UU.L,UU.L,ICG.L,ICG.L,ICG.L,ICG.L,ICG.L,ICG.L,PSON.L,PSON.L,PSON.L,PSON.L,PSON.L,PSON.L,LAND.L,LAND.L,LAND.L,LAND.L,LAND.L,LAND.L,NG.L,NG.L,NG.L,NG.L,NG.L,NG.L,HSBA.L,HSBA.L,HSBA.L,HSBA.L,HSBA.L,HSBA.L,AZN.L,AZN.L,AZN.L,AZN.L,AZN.L,AZN.L,HWDN.L,HWDN.L,HWDN.L,HWDN.L,HWDN.L,HWDN.L,BEZ.L,BEZ.L,BEZ.L,BEZ.L,BEZ.L,BEZ.L,GAW.L,GAW.L,GAW.L,GAW.L,GAW.L,GAW.L,CCEP.L,CCEP.L,CCEP.L,CCEP.L,CCEP.L,CCEP.L,CPG.L,CPG.L,CPG.L,CPG.L,CPG.L,CPG.L,PSN.L,PSN.L,PSN.L,PSN.L,PSN.L,PSN.L,SVT.L,SVT.L,SVT.L,SVT.L,SVT.L,SVT.L,IMI.L,IMI.L,IMI.L,IMI.L,IMI.L,IMI.L,SGRO.L,SGRO.L,SGRO.L,SGRO.L,SGRO.L,SGRO.L,SBRY.L,SBRY.L,SBRY.L,SBRY.L,SBRY.L,SBRY.L,AUTO.L,AUTO.L,AUTO.L,AUTO.L,AUTO.L,AUTO.L,AAL.L,AAL.L,AAL.L,AAL.L,AAL.L,AAL.L,SHEL.L,SHEL.L,SHEL.L,SHEL.L,SHEL.L,SHEL.L,BA.L,BA.L,BA.L,BA.L,BA.L,BA.L,STJ.L,STJ.L,STJ.L,STJ.L,STJ.L,STJ.L,WTB.L,WTB.L,WTB.L,WTB.L,WTB.L,WTB.L,ABDN.L,ABDN.L,ABDN.L,ABDN.L,ABDN.L,ABDN.L,NXT.L,NXT.L,NXT.L,NXT.L,NXT.L,NXT.L,BGEO.L,BGEO.L,BGEO.L,BGEO.L,BGEO.L,BGEO.L,MNDI.L,MNDI.L,MNDI.L,MNDI.L,MNDI.L,MNDI.L,FRES.L,FRES.L,FRES.L,FRES.L,FRES.L,FRES.L,LMP.L,LMP.L,LMP.L,LMP.L,LMP.L,LMP.L,BARC.L,BARC.L,BARC.L,BARC.L,BARC.L,BARC.L,DGE.L,DGE.L,DGE.L,DGE.L,DGE.L,DGE.L,SGE.L,SGE.L,SGE.L,SGE.L,SGE.L,SGE.L,GSK.L,GSK.L,GSK.L,GSK.L,GSK.L,GSK.L,ADM.L,ADM.L,ADM.L,ADM.L,ADM.L,ADM.L,BAB.L,BAB.L,BAB.L,BAB.L,BAB.L,BAB.L,EDV.L,EDV.L,EDV.L,EDV.L,EDV.L,EDV.L,CTEC.L,CTEC.L,CTEC.L,CTEC.L,CTEC.L,CTEC.L,DCC.L,DCC.L,DCC.L,DCC.L,DCC.L,DCC.L,IAG.L,IAG.L,IAG.L,IAG.L,IAG.L,IAG.L,RTO.L,RTO.L,RTO.L,RTO.L,RTO.L,RTO.L,PCT.L,PCT.L,PCT.L,PCT.L,PCT.L,PCT.L,SMIN.L,SMIN.L,SMIN.L,SMIN.L,SMIN.L,SMIN.L,CRDA.L,CRDA.L,CRDA.L,CRDA.L,CRDA.L,CRDA.L,BT-A.L,BT-A.L,BT-A.L,BT-A.L,BT-A.L,BT-A.L,III.L,III.L,III.L,III.L,III.L,III.L,MKS.L,MKS.L,MKS.L,MKS.L,MKS.L,MKS.L,CCH.L,CCH.L,CCH.L,CCH.L,CCH.L,CCH.L,IGG.L,IGG.L,IGG.L,IGG.L,IGG.L,IGG.L,HLN.L,HLN.L,HLN.L,HLN.L,HLN.L,HLN.L,IMB.L,IMB.L,IMB.L,IMB.L,IMB.L,IMB.L,RIO.L,RIO.L,RIO.L,RIO.L,RIO.L,RIO.L,REL.L,REL.L,REL.L,REL.L,REL.L,REL.L,SDR.L,SDR.L,SDR.L,SDR.L,SDR.L,SDR.L,KGF.L,KGF.L,KGF.L,KGF.L,KGF.L,KGF.L,BATS.L,BATS.L,BATS.L,BATS.L,BATS.L,BATS.L,SPX.L,SPX.L,SPX.L,SPX.L,SPX.L,SPX.L,IHG.L,IHG.L,IHG.L,IHG.L,IHG.L,IHG.L,EXPN.L,EXPN.L,EXPN.L,EXPN.L,EXPN.L,EXPN.L,BTRW.L,BTRW.L,BTRW.L,BTRW.L,BTRW.L,BTRW.L,ENT.L,ENT.L,ENT.L,ENT.L,ENT.L,ENT.L,ULVR.L,ULVR.L,ULVR.L,ULVR.L,ULVR.L,ULVR.L,AV.L,AV.L,AV.L,AV.L,AV.L,AV.L,MTLN.L,MTLN.L,MTLN.L,MTLN.L,MTLN.L,MTLN.L,BKG.L,BKG.L,BKG.L,BKG.L,BKG.L,BKG.L,SMT.L,SMT.L,SMT.L,SMT.L,SMT.L,SMT.L,BP.L,BP.L,BP.L,BP.L,BP.L,BP.L,BBOX.L,BBOX.L,BBOX.L,BBOX.L,BBOX.L,BBOX.L,LLOY.L,LLOY.L,LLOY.L,LLOY.L,LLOY.L,LLOY.L,HSX.L,HSX.L,HSX.L,HSX.L,HSX.L,HSX.L,RMV.L,RMV.L,RMV.L,RMV.L,RMV.L,RMV.L,STAN.L,STAN.L,STAN.L,STAN.L,STAN.L,STAN.L,BNZL.L,BNZL.L,BNZL.L,BNZL.L,BNZL.L,BNZL.L,ITRK.L,ITRK.L,ITRK.L,ITRK.L,ITRK.L,ITRK.L,MNG.L,MNG.L,MNG.L,MNG.L,MNG.L,MNG.L,NWG.L,NWG.L,NWG.L,NWG.L,NWG.L,NWG.L,INF.L,INF.L,INF.L,INF.L,INF.L,INF.L,TSCO.L,TSCO.L,TSCO.L,TSCO.L,TSCO.L,TSCO.L,RKT.L,RKT.L,RKT.L,RKT.L,RKT.L,RKT.L,BLND.L,BLND.L,BLND.L,BLND.L,BLND.L,BLND.L,AAF.L,AAF.L,AAF.L,AAF.L,AAF.L,AAF.L,WEIR.L,WEIR.L,WEIR.L,WEIR.L,WEIR.L,WEIR.L,CNA.L,CNA.L,CNA.L,CNA.L,CNA.L,CNA.L,SSE.L,SSE.L,SSE.L,SSE.L,SSE.L,SSE.L,DPLM.L,DPLM.L,DPLM.L,DPLM.L,DPLM.L,DPLM.L,LGEN.L,LGEN.L,LGEN.L,LGEN.L,LGEN.L,LGEN.L,RR.L,RR.L,RR.L,RR.L,RR.L,RR.L,ANTO.L,ANTO.L,ANTO.L,ANTO.L,ANTO.L,ANTO.L,HLMA.L,HLMA.L,HLMA.L,HLMA.L,HLMA.L,HLMA.L,BRBY.L,BRBY.L,BRBY.L,BRBY.L,BRBY.L,BRBY.L,LSEG.L,LSEG.L,LSEG.L,LSEG.L,LSEG.L,LSEG.L,GLEN.L,GLEN.L,GLEN.L,GLEN.L,GLEN.L,GLEN.L,JD.L,JD.L,JD.L,JD.L,JD.L,JD.L,ABF.L,ABF.L,ABF.L,ABF.L,ABF.L,ABF.L,SN.L,SN.L,SN.L,SN.L,SN.L,SN.L,ALW.L,ALW.L,ALW.L,ALW.L,ALW.L,ALW.L,MRO.L,MRO.L,MRO.L,MRO.L,MRO.L,MRO.L,FCIT.L,FCIT.L,FCIT.L,FCIT.L,FCIT.L,FCIT.L,PRU.L,PRU.L,PRU.L,PRU.L,PRU.L,PRU.L
Price,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-04,2600.0,2680.0,2590.0,2605.0,2602.980712890625,360127,122.4000015258789,127.08000183105469,120.94000244140625,123.63999938964844,123.1760025024414,65629549,909.4000244140625,919.5999755859375,902.4000244140625,912.0,909.7368774414062,1260036,1759.0,1770.0,1712.0,1723.0,1718.777587890625,876928,687.0,696.7999877929688,679.5999755859375,681.7999877929688,680.8628540039062,1471091,689.0999755859375,693.5999755859375,662.0789794921875,664.7999877929688,662.642333984375,2643967,878.0,895.0,874.0,882.5999755859375,880.2491455078125,4506111,382.5,386.54998779296875,377.1499938964844,380.3500061035156,379.101806640625,29343345,7425.0,7560.0,7402.5,7422.0,7412.79345703125,4373741,697.2000122070312,709.7999877929688,694.0650024414062,697.5999755859375,696.4649658203125,1530555,368.20001220703125,371.0,363.6000061035156,364.0,363.5815734863281,1211832,11360.0,11494.6416015625,11140.0,11460.0,11437.1533203125,98452,4005.0,4015.0,3990.0,3943.0,3936.37255859375,244,13.75,14.239999771118164,13.6850004196167,13.71500015258789,12.506627082824707,2922044,2839.0,2839.0,2685.0,2720.0,2709.97802734375,933973,2324.0,2348.0,2304.0,2336.0,2330.6015625,373011,1176.0,1219.0,1176.0,1207.0,1205.877685546875,1009782,963.7999877929688,984.4000244140625,954.4000244140625,977.0,975.1978149414062,2419823,226.0,231.1999969482422,225.80099487304688,226.0,225.30320739746094,10524430,606.7999877929688,614.5999755859375,599.7999877929688,605.2000122070312,604.7991943359375,2253107,2420.019775390625,2540.11767578125,2413.184814453125,2511.313720703125,2504.51904296875,2856679,1316.800048828125,1352.0,1295.199951171875,1302.199951171875,1299.418701171875,6288131,496.0,509.6000061035156,492.5,493.8999938964844,493.1265563964844,6092231,1155.5,1155.5,1127.0,1143.0,1140.79052734375,2659730,3159.0,3162.0,2988.0,3018.0,3013.83154296875,709808,285.70001220703125,291.8999938964844,283.3999938964844,286.8999938964844,285.70440673828125,4225544,7254.0,7254.0,6902.39990234375,6912.0,6899.98388671875,351059,1246.0,1246.0,1202.0,1220.0,1216.339599609375,52454,1927.7498779296875,1949.7498779296875,1916.7498779296875,1926.64990234375,1920.9268798828125,1013511,1156.5,1262.5,1156.5,1249.0,1246.948486328125,2182098,234.39999389648438,236.8000030517578,231.0,233.60000610351562,232.9314727783203,1093086,147.02000427246094,149.05999755859375,142.4199981689453,143.52000427246094,143.2593994140625,45934459.0,2932.5,2998.0,2927.5,2948.0,2943.570068359375,3189344.0,588.7999877929688,602.5999755859375,585.073974609375,588.4000244140625,587.621826171875,2889420,1368.1932373046875,1399.3558349609375,1367.3873291015625,1386.1241455078125,1382.5670166015625,7177382,2939.0,3004.0,2921.0,2999.0,2988.47119140625,947406,279.0,282.20001220703125,263.5,264.70001220703125,264.64434814453125,2066284,3180.011962890625,3255.740966796875,3180.011962890625,3255.740966796875,3247.72998046875,1053,203.0,206.39999389648438,202.39999389648438,205.39999389648438,205.1580047607422,11743698.0,5250.0,5488.0,5238.0,5342.0,5331.22216796875,235660,165.9499969482422,165.9499969482422,149.5500030517578,149.85000610351562,149.76513671875,61675292.0,512.7999877929688,533.7999877929688,508.0150146484375,528.7999877929688,528.2889404296875,3872737,232.5,235.57000732421875,231.73300170898438,233.0,233.0,2619260,1527.0,1576.5,1514.0,1545.0,1542.9688720703125,406209,6646.0,6660.0,6574.0,6634.0,6625.22705078125,365517.0,135.0,138.14999389648438,133.4499969482422,135.8000030517578,135.48867797851562,19797369,1179.0,1186.7449951171875,1162.0,1171.5,1169.62158203125,790358,138.0500030517578,138.10000610351562,130.3159942626953,131.39999389648438,131.3584747314453,9689540,2391.0,2420.0,2370.0,2383.0,2378.6572265625,507999,868.5,886.0,862.5,882.0,879.4735717773438,945406,,,,,,,1554.5,1586.5,1549.9189453125,1550.5,1544.4486083984375,1181509.0,5583.0,5812.0,5583.0,5753.0,5728.40673828125,2208663.0,1818.0,1864.0,1809.5,1838.0,1835.824951171875,2736512,575.280029296875,585.47998046875,570.1799926757812,580.5499877929688,579.0489501953125,1037335,273.29998779296875,278.1000061035156,272.0,275.70001220703125,275.00335693359375,6758658,2761.5,2795.5,2742.5,2753.5,2742.17578125,4649428,11420.0,11810.0,11420.0,11685.0,11673.478515625,156268,64.33879852294922,64.8638687133789,62.50823974609375,62.84474182128906,59.11745834350586,1097610,2830.0,2932.0,2818.0,2909.0,2906.4423828125,4449755,683.7999877929688,684.5999755859375,644.7999877929688,650.0,648.0367431640625,2021161,1440.0,1472.5,1399.14501953125,1420.0,1418.7305908203125,12424488,4755.8740234375,4832.875,4734.48486328125,4770.84619140625,4761.14404296875,6080704,328.3595886230469,329.841796875,321.2449951171875,322.7272033691406,320.7371826171875,8008936,,,,,,,5017.10009765625,5024.35498046875,4865.7890625,4865.7890625,4861.06884765625,630388,1224.0,1230.0,1211.0,1220.0,1219.7027587890625,4001651,257.3500061035156,267.7699890136719,252.8000030517578,254.5,253.80784606933594,68541911.0,168.5,171.39999389648438,167.39999389648438,168.3000030517578,167.87710571289062,5630450,37.0,37.24300003051758,34.60499954223633,34.834999084472656,34.747352600097656,396174544,1000.0,1009.0,986.7999877929688,993.4000244140625,992.0757446289062,543984,658.4000244140625,668.7999877929688,646.0,651.4000244140625,650.8358154296875,2197454,468.70001220703125,473.29998779296875,460.20001220703125,463.3999938964844,462.5690002441406,4297015,2463.0,2562.0,2447.0,2530.0,2526.513671875,625230,5718.0,5944.0,5700.0,5870.0,5861.3310546875,290140,201.1999969482422,205.0,197.0,197.6999969482422,196.7359619140625,4114723,182.91529846191406,182.91529846191406,169.72300720214844,171.0153045654297,170.40782165527344,24018499,559.4000244140625,567.2000122070312,541.0,541.0,540.5225219726562,3593964,298.8064880371094,301.71978759765625,296.0198059082031,300.1997985839844,298.9044494628906,15565005,6879.16650390625,7129.16650390625,6835.41650390625,7066.66650390625,7050.0234375,912654,497.3999938964844,500.0,471.6000061035156,475.79998779296875,474.3445739746094,15594036,77.5999984741211,78.19999694824219,74.4000015258789,74.4000015258789,74.25672912597656,1496738,2010.0,2103.0,1998.5,2063.0,2061.205322265625,814046,47.209999084472656,48.20000076293945,46.18000030517578,46.47999954223633,46.42486572265625,39988047,1523.5,1550.5,1511.009033203125,1536.5,1532.616455078125,4753960,2212.0,2256.0,2194.0,2220.0,2218.214111328125,155603,271.29998779296875,272.79998779296875,260.5,260.70001220703125,259.5606994628906,14714407,112.0,113.0,102.19999694824219,103.19999694824219,103.18264770507812,79652536.0,1465.5,1522.5,1453.0,1502.0,1499.5126953125,1280643,2475.0,2554.0,2469.0,2530.0,2528.8828125,884641,1822.0,1851.5,1801.5,1819.5,1817.0748291015625,1133328,9130.0,9358.0,9098.0,9262.0,9255.21875,922812,237.64999389648438,250.72000122070312,237.5500030517578,245.39999389648438,244.7509765625,47774095.0,170.36000061035156,173.04879760742188,161.36000061035156,162.8800048828125,162.8124237060547,8059605,2276.0,2312.0,2220.0,2226.0,2222.5751953125,1283114,1540.5,1592.5,1534.5,1567.0,1564.769775390625,2117816.0,904.0,914.0,899.7000122070312,905.0,903.9060668945312,266058,427.8583068847656,435.92340087890625,409.05108642578125,413.9848937988281,413.1784362792969,5438469,197.0,200.56069946289062,197.0,198.25,198.04637145996094,1592772,1330.8475341796875,1375.4676513671875,1307.082275390625,1342.487548828125,1341.2322998046875,10024691
2021-01-05,2595.0,2622.929931640625,2570.0,2575.0,2573.00390625,170178,123.5,125.19999694824219,123.0999984741211,124.41999816894531,123.95306396484375,61428496,904.4000244140625,909.5999755859375,893.5999755859375,900.0,897.7665405273438,1349971,1708.0,1778.0,1705.0,1723.0,1718.777587890625,389415,675.0,687.4000244140625,661.0079956054688,671.7999877929688,670.8766479492188,1469501,647.2000122070312,675.9000244140625,643.7000122070312,666.7999877929688,664.6358032226562,1802688,877.5999755859375,880.2000122070312,865.5999755859375,868.7999877929688,866.4859008789062,4923098,380.6499938964844,384.45001220703125,376.29998779296875,378.6000061035156,377.3575439453125,18431746,7445.0,7484.60791015625,7366.0,7439.0,7429.77294921875,2800020,692.5999755859375,709.4000244140625,692.5999755859375,705.4000244140625,704.2523803710938,1381055,358.79998779296875,372.0,357.6000061035156,365.20001220703125,364.7801818847656,1126563,11690.0,11690.0,11290.0,11640.0,11616.7939453125,47580,3970.0,3970.0,3915.0,3933.0,3926.38916015625,615,13.649999618530273,14.020000457763672,13.630000114440918,13.9399995803833,12.711803436279297,2911578,2689.0,2769.580078125,2679.181884765625,2725.0,2714.959716796875,635688,2315.0,2328.0,2298.0,2316.0,2310.6474609375,726053,1192.0,1214.1429443359375,1188.0,1213.0,1211.8721923828125,364983,965.7999877929688,980.4000244140625,961.2000122070312,976.5999755859375,974.7986450195312,3079802,224.0,227.10000610351562,223.3000030517578,225.60000610351562,224.9044647216797,5223109,602.0,603.5999755859375,597.0,600.5999755859375,600.2022705078125,1776381,2494.714599609375,2536.2119140625,2478.60400390625,2525.959716796875,2519.125732421875,2461243,1311.4000244140625,1391.5999755859375,1308.800048828125,1391.5999755859375,1388.628173828125,9980143,493.20001220703125,501.3999938964844,491.79998779296875,500.79998779296875,500.0157165527344,4389098,1137.0,1159.0999755859375,1137.0,1155.0,1152.76708984375,1974616,2988.0,3061.0,2956.0,3048.0,3043.7900390625,1050702,283.5,292.29998779296875,282.0,287.20001220703125,286.0032653808594,3452440,7324.0,7572.0,7259.34716796875,7468.0,7455.017578125,546753,1200.0,1236.0,1200.0,1224.0,1220.32763671875,16577,1913.449951171875,1946.9998779296875,1896.949951171875,1913.9998779296875,1908.314697265625,729262,1246.5,1257.5,1227.5,1240.0,1237.9632568359375,1170078,230.0,236.1999969482422,230.0,235.39999389648438,234.72633361816406,1621802,140.66000366210938,144.5399932861328,138.9149932861328,143.1999969482422,142.93995666503906,36696545.0,2913.0,2984.5,2913.0,2945.5,2941.07421875,2270990.0,584.5999755859375,589.0360107421875,579.9409790039062,582.4000244140625,581.6297607421875,2341738,1390.3551025390625,1396.3992919921875,1378.8712158203125,1385.519775390625,1381.964111328125,7017267,2984.0,3045.0,2959.0,3029.0,3018.365478515625,357504,261.79998779296875,270.20001220703125,259.0199890136719,266.70001220703125,266.6439514160156,1257618,3255.740966796875,3255.740966796875,3255.740966796875,3255.740966796875,3247.72998046875,0,204.1999969482422,208.0,204.0,207.0,206.75613403320312,1894810.0,5500.0,5506.0,5308.0,5386.0,5375.1328125,283380,147.0,153.10000610351562,144.25,149.4499969482422,149.3653564453125,41207339.0,525.0,528.5599975585938,516.4000244140625,525.2000122070312,524.6925659179688,2352164,233.0,236.0,232.36199951171875,235.5,235.5,2617680,1529.5,1564.0,1520.5,1542.0,1539.9727783203125,597202,6604.0,6660.0,6593.080078125,6634.0,6625.22705078125,602644.0,135.0,137.66200256347656,133.80799865722656,135.39999389648438,135.08956909179688,12605050,1160.5,1182.5,1151.5,1165.0,1163.13232421875,1182498,130.5500030517578,135.64999389648438,129.5,133.60000610351562,133.55783081054688,32880997,2375.0,2400.1630859375,2347.0,2392.0,2387.640869140625,443511,879.0,888.0,875.0,880.0,877.4793701171875,505684,,,,,,,1542.0,1573.0,1535.0,1564.5,1558.3935546875,1261818.0,5718.0,5772.0,5677.0,5768.0,5743.3427734375,1526260.0,1820.0,1839.0,1813.0,1817.0,1814.8497314453125,2278695,574.0900268554688,585.6500244140625,574.0900268554688,580.2100219726562,578.7099609375,1142023,277.8999938964844,285.0,276.0,284.3999938964844,283.6813659667969,10112734,2753.0,2796.0,2752.0,2788.5,2777.032470703125,3664140,11575.0,11686.0,11405.0,11485.0,11473.673828125,84890,62.19866180419922,63.975379943847656,62.1717414855957,63.692718505859375,59.91514205932617,295748,2885.0,2920.0,2839.5048828125,2850.0,2847.49462890625,2016957,642.5999755859375,661.2000122070312,642.5999755859375,658.0,656.0125122070312,2371451,1405.0,1414.5,1391.5,1403.0,1401.745849609375,6562352,4748.3876953125,4781.541015625,4719.51220703125,4744.10986328125,4734.46240234375,2861087,318.6758117675781,327.272705078125,318.2806091308594,324.30828857421875,322.30859375,8471262,,,,,,,4821.22509765625,4925.89892578125,4799.4609375,4889.6259765625,4884.88232421875,360232,1218.0,1231.0,1212.70703125,1221.0,1220.70263671875,3350104,255.6999969482422,272.5,255.5500030517578,272.5,271.75885009765625,51679499.0,167.89999389648438,170.3000030517578,166.1999969482422,169.6999969482422,169.2736358642578,4469414,34.63999938964844,35.595001220703125,34.06999969482422,35.209999084472656,35.12141036987305,218145818,991.7999877929688,1001.0,983.0,990.5999755859375,989.279296875,483671,645.0,652.7999877929688,639.5999755859375,640.2000122070312,639.6454467773438,1416212,463.6000061035156,473.70001220703125,459.20001220703125,466.1000061035156,465.2641296386719,4242303,2517.0,2540.0,2504.0,2522.0,2518.524658203125,525874,5810.0,5884.13720703125,5776.0,5802.0,5793.43115234375,138758,194.5500030517578,200.49899291992188,194.5500030517578,195.75,194.79547119140625,5192200,169.34609985351562,173.3845977783203,164.60760498046875,168.05380249023438,167.45684814453125,17196353,537.0,548.7999877929688,528.4000244140625,537.0,536.5260009765625,3756376,298.0465087890625,304.2532043457031,298.0465087890625,301.71978759765625,300.41796875,12933415,7022.91650390625,7104.16650390625,6968.75,6987.5,6971.0439453125,954325,461.70001220703125,477.79998779296875,459.1000061035156,468.70001220703125,467.2662658691406,3331197,76.5999984741211,77.5999984741211,74.4000015258789,77.5999984741211,77.45057678222656,2198045,2048.0,2068.0,2007.5400390625,2040.0,2038.22509765625,849055,45.5,48.20800018310547,45.5,47.790000915527344,47.73331832885742,26486116,1520.0,1533.5,1505.5,1517.5,1513.6646728515625,1578730,2176.0,2210.0,2170.0,2196.0,2194.233642578125,165402,257.3999938964844,265.1000061035156,255.6999969482422,258.29998779296875,257.1711730957031,18398147,102.6500015258789,108.25,101.1500015258789,107.75,107.73188781738281,96349873.0,1490.5,1514.5,1490.0,1506.0,1503.5062255859375,871782,2522.0,2543.0,2506.0,2521.0,2519.88671875,579351,1789.0,1819.5,1776.5,1795.0,1792.6075439453125,986992,9152.0,9278.0,9016.7646484375,9036.0,9029.3857421875,570575,245.39999389648438,254.54800415039062,244.75,254.10000610351562,253.427978515625,36516581.0,162.0399932861328,167.27999877929688,160.9600067138672,165.72000122070312,165.6512451171875,6593595,2210.0,2218.0,2158.0,2202.0,2198.612060546875,3175767,1557.0,1583.0,1557.0,1572.5,1570.261962890625,1361992.0,900.0,911.0,899.4829711914062,908.0,906.90234375,580517,419.5809020996094,424.5939025878906,402.4432067871094,412.9356994628906,412.13134765625,3408716,197.0,201.25,196.50619506835938,201.25,201.0432891845703,2606428,1328.907470703125,1366.252685546875,1328.907470703125,1338.12255859375,1336.8714599609375,4883240
